Volunteers,Internships,National_Honor,National_Top3,International_Honor,International_Top3,Certification,Professional_Certification,Scholarship_Type,Scholarship_Name,GPA
25,3,4,1,0,0,2,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.53
9,0,1,1,0,0,7,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.28
16,2,1,1,0,0,0,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.84
13,3,2,1,0,0,6,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.89
9,6,0,1,0,0,4,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.85
23,4,0,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.34
10,5,4,1,0,0,5,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.66
23,2,2,1,0,0,6,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.55
16,8,4,0,0,0,6,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.41
17,2,2,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.42
9,7,4,0,0,0,2,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.25
9,4,3,0,0,0,4,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.36
25,3,2,1,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.89
15,8,0,0,0,0,1,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.36
17,0,3,0,0,0,3,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.51
13,8,1,1,0,0,3,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.55
26,0,4,0,0,0,5,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.6
18,4,4,0,0,0,6,2,[1],['Beasiswa BRI BRILiaN Scholarship'],4.0
18,5,3,0,0,0,1,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.64
26,7,2,0,0,0,2,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.62
17,5,4,1,0,0,4,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.28
15,5,1,0,0,0,2,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.56
9,8,2,1,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.66
20,7,4,1,0,0,6,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.28
23,2,1,0,0,0,4,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.99
20,7,0,0,0,0,5,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.28
23,4,0,1,0,0,4,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.25
23,5,2,0,0,0,4,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.36
24,5,1,0,0,0,5,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.8
15,2,2,1,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.63
22,5,0,0,0,0,0,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.5
18,1,0,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.38
16,8,4,1,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.53
19,4,2,0,0,0,6,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.55
10,4,2,1,0,0,5,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.5
10,0,4,1,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.69
11,4,2,1,0,0,6,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.79
22,8,0,0,0,0,4,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.67
9,2,0,0,0,0,6,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.51
9,0,3,0,0,0,0,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.86
17,2,2,1,0,0,5,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.89
26,7,3,0,0,0,2,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.4
19,0,1,0,0,0,2,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.89
19,0,0,0,0,0,3,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.92
8,1,4,1,0,0,0,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.75
10,6,2,1,0,0,0,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.89
14,4,2,0,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.98
11,1,3,0,0,0,3,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.26
8,2,0,1,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.76
14,0,0,1,0,0,2,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.96
26,0,2,1,0,0,6,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.82
19,6,2,1,0,0,7,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.45
21,4,0,0,0,0,2,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.65
25,5,2,1,0,0,3,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.62
13,3,4,0,0,0,3,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.96
26,0,4,1,0,0,0,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.83
9,0,1,1,0,0,1,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.42
15,6,0,0,0,0,1,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.27
17,2,2,0,0,0,0,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.92
16,8,4,1,0,0,5,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.6
20,6,3,0,0,0,4,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.64
13,2,4,0,0,0,7,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.49
25,1,1,0,0,0,0,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.6
23,8,0,1,0,0,7,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.26
15,1,0,0,0,0,7,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.91
14,8,1,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.32
26,3,3,1,0,0,6,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.42
17,5,1,1,0,0,2,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.48
18,4,2,0,0,0,5,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.7
23,0,4,1,0,0,0,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.31
22,0,1,0,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.55
13,6,1,1,0,0,8,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.8
19,4,0,0,0,0,3,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.98
26,6,2,1,0,0,0,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.38
14,6,4,0,0,0,8,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.5
8,8,2,1,0,0,6,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.67
19,7,0,1,0,0,7,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.85
12,6,2,0,0,0,4,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.36
13,5,4,1,0,0,7,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.43
23,5,4,1,0,0,8,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.92
25,5,1,1,0,0,6,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.44
10,0,4,1,0,0,7,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.71
21,7,4,0,0,0,0,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.73
9,1,1,0,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.31
12,7,0,1,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.38
10,7,1,0,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.27
8,3,0,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.64
20,0,1,1,0,0,4,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.98
24,4,4,0,0,0,0,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.96
13,8,2,1,0,0,2,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.44
13,8,4,1,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.85
23,7,3,0,0,0,7,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.33
25,1,2,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.83
17,1,4,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.92
11,2,3,0,0,0,7,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.9
23,1,3,1,0,0,4,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.75
13,1,1,0,0,0,2,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.86
12,2,1,0,0,0,4,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.46
25,8,3,1,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.63
26,3,2,0,0,0,6,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.67
15,7,4,0,0,0,6,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.67
21,6,2,0,0,0,6,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.49
9,3,4,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.97
18,8,3,1,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.71
12,5,4,0,0,0,5,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.34
14,6,3,0,0,0,6,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.67
19,4,0,0,0,0,3,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.53
10,8,3,1,0,0,5,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.68
15,5,0,1,0,0,1,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.94
16,7,0,1,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.92
26,7,4,1,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.37
8,8,0,0,0,0,8,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.57
16,1,3,0,0,0,3,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.39
8,4,0,1,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.33
12,8,4,0,0,0,2,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.65
20,1,2,0,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.94
16,8,1,1,0,0,1,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.93
26,7,0,1,0,0,2,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.91
23,1,2,1,0,0,6,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.28
15,8,0,0,0,0,2,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.69
12,8,4,0,0,0,4,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.89
21,8,0,0,0,0,0,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.79
17,0,1,0,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.85
20,7,4,1,0,0,7,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.86
18,4,1,1,0,0,5,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.32
10,4,4,0,0,0,2,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.31
20,8,2,1,0,0,4,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.5
21,1,4,0,0,0,2,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.98
19,7,4,1,0,0,6,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.35
21,3,4,1,0,0,7,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.41
9,8,0,1,0,0,4,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.44
23,3,4,0,0,0,5,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.66
25,3,2,1,0,0,1,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.47
10,6,4,0,0,0,8,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.5
25,8,3,1,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.29
16,6,3,1,0,0,4,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.84
24,1,2,0,0,0,8,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.73
11,2,0,1,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.38
16,5,4,1,0,0,3,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.38
17,5,2,1,0,0,7,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.9
8,6,0,1,0,0,3,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.58
24,0,2,0,0,0,4,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.31
19,4,2,0,0,0,4,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.38
20,3,3,0,0,0,2,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.86
17,5,2,0,0,0,0,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.34
8,2,4,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.34
8,1,2,1,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.82
24,3,4,0,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.61
16,5,4,0,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.52
16,2,0,1,0,0,1,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.76
9,3,1,0,0,0,7,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.75
12,8,4,0,0,0,3,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.53
23,4,0,0,0,0,3,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.94
22,3,2,1,0,0,7,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.91
20,0,2,1,0,0,4,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.78
12,8,3,0,0,0,4,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.5
25,7,4,0,0,0,1,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.55
15,4,0,1,0,0,1,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.79
24,0,4,1,0,0,4,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.61
11,6,4,0,0,0,1,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.89
21,8,4,1,0,0,3,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.49
24,0,3,1,0,0,0,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.9
21,1,1,0,0,0,8,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.39
23,2,3,0,0,0,5,0,[1],['Beasiswa BRI BRILiaN Scholarship'],3.38
20,4,0,0,0,0,7,1,[1],['Beasiswa BRI BRILiaN Scholarship'],3.79
18,2,3,0,0,0,5,1,[1],['Beasiswa BRI BRILiaN Scholarship'],4.0
14,7,1,0,0,0,0,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.46
24,6,2,0,0,0,2,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.36
16,0,3,0,0,0,1,2,[1],['Beasiswa BRI BRILiaN Scholarship'],3.93
49,6,1,10,0,0,0,2,[2],['Beasiswa BSI'],3.74
29,7,1,3,0,0,2,1,[2],['Beasiswa BSI'],3.64
39,6,6,0,0,0,0,2,[2],['Beasiswa BSI'],3.17
21,8,10,1,0,0,0,0,[2],['Beasiswa BSI'],3.69
29,12,6,1,0,0,0,1,[2],['Beasiswa BSI'],3.78
14,4,8,1,0,0,1,1,[2],['Beasiswa BSI'],3.37
25,9,2,4,0,0,2,1,[2],['Beasiswa BSI'],3.62
17,13,0,5,0,0,2,1,[2],['Beasiswa BSI'],3.77
20,7,10,9,0,0,2,0,[2],['Beasiswa BSI'],3.79
36,10,6,5,0,0,1,1,[2],['Beasiswa BSI'],3.05
11,1,3,8,0,0,2,2,[2],['Beasiswa BSI'],3.47
36,1,7,6,0,0,2,2,[2],['Beasiswa BSI'],3.41
40,12,3,3,0,0,1,1,[2],['Beasiswa BSI'],3.78
19,2,3,8,0,0,1,2,[2],['Beasiswa BSI'],3.06
48,4,4,9,0,0,1,2,[2],['Beasiswa BSI'],3.59
11,0,2,4,0,0,0,1,[2],['Beasiswa BSI'],3.85
53,10,3,2,0,0,2,1,[2],['Beasiswa BSI'],3.06
18,0,7,10,0,0,2,2,[2],['Beasiswa BSI'],3.37
20,6,2,3,0,0,1,2,[2],['Beasiswa BSI'],3.44
49,2,6,7,0,0,2,2,[2],['Beasiswa BSI'],3.4
48,11,5,9,0,0,1,0,[2],['Beasiswa BSI'],3.87
11,0,9,8,0,0,0,0,[2],['Beasiswa BSI'],3.17
22,3,0,9,0,0,0,0,[2],['Beasiswa BSI'],3.89
31,5,9,9,0,0,1,0,[2],['Beasiswa BSI'],3.78
10,4,6,10,0,0,2,1,[2],['Beasiswa BSI'],3.96
10,13,3,10,0,0,2,2,[2],['Beasiswa BSI'],3.57
22,11,1,5,0,0,2,1,[2],['Beasiswa BSI'],3.56
27,12,6,8,0,0,2,1,[2],['Beasiswa BSI'],3.37
24,10,10,6,0,0,1,0,[2],['Beasiswa BSI'],3.16
48,12,2,5,0,0,0,0,[2],['Beasiswa BSI'],3.09
51,2,1,3,0,0,1,2,[2],['Beasiswa BSI'],3.1
42,9,5,4,0,0,0,0,[2],['Beasiswa BSI'],3.56
11,6,3,1,0,0,0,1,[2],['Beasiswa BSI'],3.37
35,0,6,5,0,0,1,0,[2],['Beasiswa BSI'],3.6
53,6,4,7,0,0,1,0,[2],['Beasiswa BSI'],3.9
17,10,0,3,0,0,1,2,[2],['Beasiswa BSI'],3.98
36,4,7,9,0,0,1,0,[2],['Beasiswa BSI'],3.58
19,14,6,4,0,0,2,0,[2],['Beasiswa BSI'],3.75
18,2,9,6,0,0,0,0,[2],['Beasiswa BSI'],3.69
16,12,9,4,0,0,0,2,[2],['Beasiswa BSI'],3.8
50,9,8,4,0,0,2,1,[2],['Beasiswa BSI'],3.83
12,4,2,10,0,0,1,0,[2],['Beasiswa BSI'],3.59
40,10,0,5,0,0,2,0,[2],['Beasiswa BSI'],3.88
22,7,1,6,0,0,1,1,[2],['Beasiswa BSI'],3.12
49,5,10,5,0,0,0,0,[2],['Beasiswa BSI'],3.6
35,9,7,9,0,0,2,0,[2],['Beasiswa BSI'],3.23
26,12,10,6,0,0,2,2,[2],['Beasiswa BSI'],3.15
48,5,2,1,0,0,1,1,[2],['Beasiswa BSI'],3.13
39,9,0,1,0,0,0,2,[2],['Beasiswa BSI'],3.66
33,11,3,4,0,0,2,1,[2],['Beasiswa BSI'],3.51
36,0,1,1,0,0,1,0,[2],['Beasiswa BSI'],3.7
52,4,0,4,0,0,0,2,[2],['Beasiswa BSI'],3.39
32,8,3,9,0,0,2,2,[2],['Beasiswa BSI'],3.52
30,3,0,9,0,0,2,1,[2],['Beasiswa BSI'],3.41
49,4,7,1,0,0,2,1,[2],['Beasiswa BSI'],3.23
24,6,5,2,0,0,1,1,[2],['Beasiswa BSI'],3.75
49,1,4,10,0,0,0,0,[2],['Beasiswa BSI'],3.8
36,5,7,6,0,0,2,2,[2],['Beasiswa BSI'],3.87
14,14,6,2,0,0,0,0,[2],['Beasiswa BSI'],3.63
25,7,10,10,0,0,2,2,[2],['Beasiswa BSI'],3.08
10,0,0,3,0,0,2,2,[2],['Beasiswa BSI'],3.45
37,6,4,7,0,0,1,1,[2],['Beasiswa BSI'],3.23
22,2,0,3,0,0,2,0,[2],['Beasiswa BSI'],3.73
10,9,5,5,0,0,2,0,[2],['Beasiswa BSI'],3.11
43,0,3,3,0,0,0,2,[2],['Beasiswa BSI'],3.21
34,3,6,5,0,0,2,2,[2],['Beasiswa BSI'],3.89
31,10,3,5,0,0,0,2,[2],['Beasiswa BSI'],3.09
39,0,10,10,0,0,2,2,[2],['Beasiswa BSI'],3.5
48,4,4,4,0,0,1,1,[2],['Beasiswa BSI'],3.44
42,2,2,9,0,0,1,0,[2],['Beasiswa BSI'],3.92
10,13,7,2,0,0,2,2,[2],['Beasiswa BSI'],3.54
19,8,5,8,0,0,1,2,[2],['Beasiswa BSI'],3.55
16,0,2,1,0,0,0,1,[2],['Beasiswa BSI'],3.27
39,7,7,3,0,0,0,1,[2],['Beasiswa BSI'],3.97
14,12,1,3,0,0,1,0,[2],['Beasiswa BSI'],3.34
53,12,2,4,0,0,0,1,[2],['Beasiswa BSI'],3.21
39,12,2,0,0,0,0,2,[2],['Beasiswa BSI'],3.57
41,3,2,9,0,0,0,2,[2],['Beasiswa BSI'],3.51
47,14,9,10,0,0,1,1,[2],['Beasiswa BSI'],3.29
24,5,9,10,0,0,1,1,[2],['Beasiswa BSI'],3.26
42,10,8,2,0,0,2,2,[2],['Beasiswa BSI'],3.94
18,9,0,1,0,0,2,1,[2],['Beasiswa BSI'],3.17
42,8,7,4,0,0,0,2,[2],['Beasiswa BSI'],3.07
28,12,9,8,0,0,0,0,[2],['Beasiswa BSI'],3.62
32,6,9,3,0,0,2,2,[2],['Beasiswa BSI'],3.79
45,2,10,10,0,0,2,1,[2],['Beasiswa BSI'],3.01
31,8,9,0,0,0,1,1,[2],['Beasiswa BSI'],3.64
23,11,3,2,0,0,2,2,[2],['Beasiswa BSI'],3.75
50,14,8,1,0,0,1,2,[2],['Beasiswa BSI'],3.79
12,3,2,2,0,0,2,2,[2],['Beasiswa BSI'],3.99
45,2,9,3,0,0,2,0,[2],['Beasiswa BSI'],3.34
42,5,8,5,0,0,2,0,[2],['Beasiswa BSI'],3.61
29,10,3,10,0,0,2,2,[2],['Beasiswa BSI'],3.78
51,9,9,3,0,0,2,0,[2],['Beasiswa BSI'],3.87
42,2,2,5,0,0,1,0,[2],['Beasiswa BSI'],3.27
30,5,8,0,0,0,1,0,[2],['Beasiswa BSI'],3.11
10,14,10,4,0,0,2,0,[2],['Beasiswa BSI'],3.6
29,6,8,6,0,0,1,2,[2],['Beasiswa BSI'],3.12
43,0,6,8,0,0,1,0,[2],['Beasiswa BSI'],3.79
47,10,7,1,0,0,2,2,[2],['Beasiswa BSI'],3.11
22,3,5,8,0,0,0,2,[2],['Beasiswa BSI'],3.46
37,13,8,4,0,0,0,1,[2],['Beasiswa BSI'],4.0
10,0,5,2,0,0,0,0,[2],['Beasiswa BSI'],3.22
24,3,3,6,0,0,0,1,[2],['Beasiswa BSI'],3.33
29,11,5,10,0,0,1,1,[2],['Beasiswa BSI'],3.29
26,1,6,7,0,0,2,2,[2],['Beasiswa BSI'],3.77
18,2,5,5,0,0,1,1,[2],['Beasiswa BSI'],3.22
53,12,9,8,0,0,2,1,[2],['Beasiswa BSI'],3.77
50,6,8,5,0,0,1,2,[2],['Beasiswa BSI'],3.81
29,10,10,9,0,0,2,0,[2],['Beasiswa BSI'],3.8
22,12,9,10,0,0,0,1,[2],['Beasiswa BSI'],3.42
32,3,0,9,0,0,1,1,[2],['Beasiswa BSI'],3.65
12,4,7,2,0,0,1,0,[2],['Beasiswa BSI'],3.45
17,1,5,10,0,0,2,0,[2],['Beasiswa BSI'],3.97
37,0,5,7,0,0,2,0,[2],['Beasiswa BSI'],3.82
31,14,4,1,0,0,0,0,[2],['Beasiswa BSI'],3.14
52,5,3,7,0,0,0,0,[2],['Beasiswa BSI'],3.41
44,4,10,10,0,0,0,1,[2],['Beasiswa BSI'],3.89
47,7,5,10,0,0,2,2,[2],['Beasiswa BSI'],3.7
19,8,2,5,0,0,2,2,[2],['Beasiswa BSI'],3.99
32,2,2,4,0,0,1,2,[2],['Beasiswa BSI'],3.1
22,13,6,8,0,0,1,0,[2],['Beasiswa BSI'],3.48
21,4,7,1,0,0,0,1,[2],['Beasiswa BSI'],3.55
44,3,1,9,0,0,1,0,[2],['Beasiswa BSI'],3.34
31,9,6,4,0,0,2,1,[2],['Beasiswa BSI'],3.73
14,3,2,2,0,0,1,0,[2],['Beasiswa BSI'],3.61
33,14,10,8,0,0,2,2,[2],['Beasiswa BSI'],3.95
44,3,9,5,0,0,1,2,[2],['Beasiswa BSI'],3.26
13,14,6,8,0,0,2,0,[2],['Beasiswa BSI'],3.48
37,13,10,3,0,0,0,2,[2],['Beasiswa BSI'],3.04
52,4,5,7,0,0,0,2,[2],['Beasiswa BSI'],3.56
24,13,8,9,0,0,0,2,[2],['Beasiswa BSI'],3.32
26,5,5,4,0,0,0,0,[2],['Beasiswa BSI'],3.74
52,13,2,0,0,0,2,0,[2],['Beasiswa BSI'],3.42
25,6,10,6,0,0,2,0,[2],['Beasiswa BSI'],3.85
16,6,3,1,0,0,1,1,[2],['Beasiswa BSI'],3.96
34,4,5,10,0,0,1,0,[2],['Beasiswa BSI'],3.26
31,4,1,0,0,0,1,2,[2],['Beasiswa BSI'],3.23
20,0,9,0,0,0,2,0,[2],['Beasiswa BSI'],3.97
45,10,2,5,0,0,2,0,[2],['Beasiswa BSI'],3.79
52,0,3,0,0,0,0,0,[2],['Beasiswa BSI'],3.91
43,11,8,3,0,0,0,0,[2],['Beasiswa BSI'],3.31
37,11,2,1,0,0,0,2,[2],['Beasiswa BSI'],3.87
37,6,9,1,0,0,1,0,[2],['Beasiswa BSI'],3.61
15,1,1,5,0,0,0,2,[2],['Beasiswa BSI'],3.2
18,8,5,10,0,0,2,1,[2],['Beasiswa BSI'],3.55
27,2,8,7,0,0,0,2,[2],['Beasiswa BSI'],3.15
31,14,1,2,0,0,2,2,[2],['Beasiswa BSI'],3.33
18,6,4,3,0,0,0,2,[2],['Beasiswa BSI'],3.92
38,1,4,5,0,0,1,0,[2],['Beasiswa BSI'],3.91
35,14,9,0,0,0,0,2,[2],['Beasiswa BSI'],3.94
27,9,3,7,0,0,0,2,[2],['Beasiswa BSI'],3.45
44,9,7,4,0,0,0,0,[2],['Beasiswa BSI'],3.99
41,3,7,9,0,0,0,2,[2],['Beasiswa BSI'],3.57
32,4,3,5,0,0,0,2,[2],['Beasiswa BSI'],3.0
35,12,1,6,0,0,1,0,[2],['Beasiswa BSI'],3.62
53,0,1,3,0,0,0,2,[2],['Beasiswa BSI'],3.8
43,10,10,7,0,0,1,2,[2],['Beasiswa BSI'],3.65
46,11,4,0,0,0,1,0,[2],['Beasiswa BSI'],3.07
17,7,5,6,0,0,2,0,[2],['Beasiswa BSI'],3.15
14,12,8,5,0,0,2,0,[2],['Beasiswa BSI'],3.38
13,3,3,2,0,0,0,0,[2],['Beasiswa BSI'],3.36
16,7,6,10,0,0,0,2,[2],['Beasiswa BSI'],3.4
52,3,9,10,0,0,1,2,[2],['Beasiswa BSI'],3.48
11,14,0,7,0,0,2,1,[2],['Beasiswa BSI'],3.76
45,4,1,10,0,0,2,2,[2],['Beasiswa BSI'],3.44
11,11,0,3,0,0,1,1,[2],['Beasiswa BSI'],3.44
24,12,0,1,0,0,2,2,[2],['Beasiswa BSI'],3.89
36,7,10,5,0,0,2,2,[2],['Beasiswa BSI'],3.84
50,14,1,0,0,0,2,1,[2],['Beasiswa BSI'],3.23
43,1,1,6,0,0,1,0,[2],['Beasiswa BSI'],3.37
20,10,0,3,0,0,1,1,[2],['Beasiswa BSI'],3.13
28,3,5,9,0,0,0,1,[2],['Beasiswa BSI'],3.28
27,11,8,6,0,0,1,0,[2],['Beasiswa BSI'],3.85
42,4,7,8,0,0,1,1,[2],['Beasiswa BSI'],3.76
